timestamp,error_message,error_details
2025-08-18 15:35:04.959,Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/security/hr-giant-workday-discloses-data-breach-amid-salesforce-attacks/,"{""name"": ""Error"", ""step"": ""article-processing-in-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/security/hr-giant-workday-discloses-data-breach-amid-salesforce-attacks/\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at async StreamlinedUnifiedScraper.scrapeArticleUrl (/app/backend/dist/index.js:141605:33)\n    at async NewsRadarScrapingService.scrapeArticleUrl (/app/backend/dist/index.js:142178:16)\n    at async scrapeSource (/app/backend/dist/index.js:142250:21)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142545:61)\n    at async /app/backend/dist/index.js:145836:20"", ""operation"": ""news-radar-background-article-scraping"", ""sourceName"": ""BleepingComputer"", ""totalArticles"": 17, ""processedCount"": 6, ""hasScrapingConfig"": true}"
2025-08-18 15:34:01.021,Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/microsoft/microsoft-windows-11-windows-server-2025-updates-may-fail-from-network-shares/,"{""name"": ""Error"", ""step"": ""article-processing-in-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/microsoft/microsoft-windows-11-windows-server-2025-updates-may-fail-from-network-shares/\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at async StreamlinedUnifiedScraper.scrapeArticleUrl (/app/backend/dist/index.js:141605:33)\n    at async NewsRadarScrapingService.scrapeArticleUrl (/app/backend/dist/index.js:142178:16)\n    at async scrapeSource (/app/backend/dist/index.js:142250:21)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142545:61)\n    at async /app/backend/dist/index.js:145836:20"", ""operation"": ""news-radar-background-article-scraping"", ""sourceName"": ""BleepingComputer"", ""totalArticles"": 17, ""processedCount"": 5, ""hasScrapingConfig"": true}"
2025-08-18 15:32:58.005,Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/security/canadas-house-of-commons-investigating-data-breach-after-cyberattack/,"{""name"": ""Error"", ""step"": ""article-processing-in-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/security/canadas-house-of-commons-investigating-data-breach-after-cyberattack/\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at async StreamlinedUnifiedScraper.scrapeArticleUrl (/app/backend/dist/index.js:141605:33)\n    at async NewsRadarScrapingService.scrapeArticleUrl (/app/backend/dist/index.js:142178:16)\n    at async scrapeSource (/app/backend/dist/index.js:142250:21)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142545:61)\n    at async /app/backend/dist/index.js:145836:20"", ""operation"": ""news-radar-background-article-scraping"", ""sourceName"": ""BleepingComputer"", ""totalArticles"": 17, ""processedCount"": 4, ""hasScrapingConfig"": true}"
2025-08-18 15:31:55.738,Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/security/crypto24-ransomware-hits-large-orgs-with-custom-edr-evasion-tool/,"{""name"": ""Error"", ""step"": ""article-processing-in-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/security/crypto24-ransomware-hits-large-orgs-with-custom-edr-evasion-tool/\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at async StreamlinedUnifiedScraper.scrapeArticleUrl (/app/backend/dist/index.js:141605:33)\n    at async NewsRadarScrapingService.scrapeArticleUrl (/app/backend/dist/index.js:142178:16)\n    at async scrapeSource (/app/backend/dist/index.js:142250:21)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142545:61)\n    at async /app/backend/dist/index.js:145836:20"", ""operation"": ""news-radar-background-article-scraping"", ""sourceName"": ""BleepingComputer"", ""totalArticles"": 17, ""processedCount"": 3, ""hasScrapingConfig"": true}"
2025-08-18 15:31:50.791,Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/security/colt-telecom-attack-claimed-by-warlock-ransomware-data-up-for-sale/,"{""name"": ""Error"", ""step"": ""article-processing-in-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/security/colt-telecom-attack-claimed-by-warlock-ransomware-data-up-for-sale/\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at async StreamlinedUnifiedScraper.scrapeArticleUrl (/app/backend/dist/index.js:141605:33)\n    at async NewsRadarScrapingService.scrapeArticleUrl (/app/backend/dist/index.js:142178:16)\n    at async scrapeSource (/app/backend/dist/index.js:142250:21)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142545:61)\n    at async /app/backend/dist/index.js:145836:20"", ""operation"": ""news-radar-background-article-scraping"", ""sourceName"": ""BleepingComputer"", ""totalArticles"": 17, ""processedCount"": 2, ""hasScrapingConfig"": true}"
2025-08-18 15:31:45.495,Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/security/plex-warns-users-to-patch-security-vulnerability-immediately/,"{""name"": ""Error"", ""step"": ""article-processing-in-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.bleepingcomputer.com/news/security/plex-warns-users-to-patch-security-vulnerability-immediately/\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at async StreamlinedUnifiedScraper.scrapeArticleUrl (/app/backend/dist/index.js:141605:33)\n    at async NewsRadarScrapingService.scrapeArticleUrl (/app/backend/dist/index.js:142178:16)\n    at async scrapeSource (/app/backend/dist/index.js:142250:21)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142545:61)\n    at async /app/backend/dist/index.js:145836:20"", ""operation"": ""news-radar-background-article-scraping"", ""sourceName"": ""BleepingComputer"", ""totalArticles"": 17, ""processedCount"": 1, ""hasScrapingConfig"": true}"
2025-08-18 15:20:16.656,No article links found,"{""name"": ""Error"", ""step"": ""global-job-source-processing"", ""stack"": ""Error: No article links found\n    at scrapeSource (/app/backend/dist/index.js:142209:13)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142545:61)\n    at async /app/backend/dist/index.js:145836:20"", ""jobType"": ""global-job-source-processing"", ""operation"": ""news-radar-global-scrape-source"", ""sourceName"": ""MIT Technology Review"", ""globalJobRunning"": true}"
2025-08-18 15:20:16.603,No article links found,"{""name"": ""Error"", ""step"": ""source-scraping-background-job"", ""stack"": ""Error: No article links found\n    at scrapeSource (/app/backend/dist/index.js:142209:13)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142545:61)\n    at async /app/backend/dist/index.js:145836:20"", ""jobType"": ""source-scraping-job"", ""operation"": ""news-radar-source-processing"", ""sourceName"": ""MIT Technology Review"", ""errorOccurredAt"": ""2025-08-18T15:20:16.602Z""}"
2025-08-18 14:59:54.069,Failed to analyze content: Cannot read properties of undefined (reading 'filter'),"{""name"": ""Error"", ""step"": ""article-processing-in-background-job"", ""stack"": ""Error: Failed to analyze content: Cannot read properties of undefined (reading 'filter')\n    at analyzeContent (/app/backend/dist/index.js:142152:11)\n    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)\n    at async scrapeSource (/app/backend/dist/index.js:142275:26)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142545:61)\n    at async /app/backend/dist/index.js:145836:20"", ""operation"": ""news-radar-background-article-scraping"", ""sourceName"": ""VentureBeat Security"", ""totalArticles"": 38, ""processedCount"": 8, ""hasScrapingConfig"": true}"
2025-08-18 14:47:29.054,Both HTTP and Puppeteer failed for: http://www.driverexchange.com,"{""name"": ""Error"", ""step"": ""global-job-source-processing"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: http://www.driverexchange.com\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141702:26)\n    at async NewsRadarScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:142175:16)\n    at async scrapeSource (/app/backend/dist/index.js:142202:26)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142545:61)\n    at async /app/backend/dist/index.js:145836:20"", ""jobType"": ""global-job-source-processing"", ""operation"": ""news-radar-global-scrape-source"", ""sourceName"": ""driverexchange"", ""globalJobRunning"": true}"
2025-08-18 14:47:29.041,Both HTTP and Puppeteer failed for: http://www.driverexchange.com,"{""name"": ""Error"", ""step"": ""source-scraping-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: http://www.driverexchange.com\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141702:26)\n    at async NewsRadarScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:142175:16)\n    at async scrapeSource (/app/backend/dist/index.js:142202:26)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142545:61)\n    at async /app/backend/dist/index.js:145836:20"", ""jobType"": ""source-scraping-job"", ""operation"": ""news-radar-source-processing"", ""sourceName"": ""driverexchange"", ""errorOccurredAt"": ""2025-08-18T14:47:29.041Z""}"
2025-08-18 14:46:04.606,Both HTTP and Puppeteer failed for:  https://www.darkreading.com,"{""name"": ""Error"", ""step"": ""global-job-source-processing"", ""stack"": ""Error: Both HTTP and Puppeteer failed for:  https://www.darkreading.com\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141702:26)\n    at async NewsRadarScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:142175:16)\n    at async scrapeSource (/app/backend/dist/index.js:142202:26)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142545:61)\n    at async /app/backend/dist/index.js:145836:20"", ""jobType"": ""global-job-source-processing"", ""operation"": ""news-radar-global-scrape-source"", ""sourceName"": ""Dark Reading"", ""globalJobRunning"": true}"
2025-08-18 14:46:04.594,Both HTTP and Puppeteer failed for:  https://www.darkreading.com,"{""name"": ""Error"", ""step"": ""source-scraping-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for:  https://www.darkreading.com\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141702:26)\n    at async NewsRadarScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:142175:16)\n    at async scrapeSource (/app/backend/dist/index.js:142202:26)\n    at async runGlobalScrapeJob (/app/backend/dist/index.js:142545:61)\n    at async /app/backend/dist/index.js:145836:20"", ""jobType"": ""source-scraping-job"", ""operation"": ""news-radar-source-processing"", ""sourceName"": ""Dark Reading"", ""errorOccurredAt"": ""2025-08-18T14:46:04.594Z""}"
2025-08-18 13:57:54.135,Both HTTP and Puppeteer failed for: https://therecord.media/,"{""name"": ""Error"", ""step"": ""source-scraping-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://therecord.media/\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141702:26)\n    at async ThreatTrackerScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:143004:16)\n    at async scrapeSource2 (/app/backend/dist/index.js:143235:28)\n    at async runGlobalScrapeJob2 (/app/backend/dist/index.js:143396:29)"", ""jobType"": ""source-scraping"", ""operation"": ""threat-tracker-source-processing"", ""sourceName"": ""The Record"", ""errorOccurredAt"": ""2025-08-18T13:57:54.135Z""}"
2025-08-18 13:57:51.886,Both HTTP and Puppeteer failed for: https://www.infosecurity-magazine.com/,"{""name"": ""Error"", ""step"": ""global-job-source-processing"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.infosecurity-magazine.com/\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141702:26)\n    at async ThreatTrackerScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:143004:16)\n    at async scrapeSource2 (/app/backend/dist/index.js:143235:28)\n    at async runGlobalScrapeJob2 (/app/backend/dist/index.js:143396:29)"", ""jobType"": ""global-job-source-processing"", ""operation"": ""threat-tracker-global-scrape-source"", ""sourceName"": ""Infosecurity Magazine"", ""globalJobRunning"": true}"
2025-08-18 13:57:51.877,Both HTTP and Puppeteer failed for: https://www.infosecurity-magazine.com/,"{""name"": ""Error"", ""step"": ""source-scraping-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://www.infosecurity-magazine.com/\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141702:26)\n    at async ThreatTrackerScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:143004:16)\n    at async scrapeSource2 (/app/backend/dist/index.js:143235:28)\n    at async runGlobalScrapeJob2 (/app/backend/dist/index.js:143396:29)"", ""jobType"": ""source-scraping"", ""operation"": ""threat-tracker-source-processing"", ""sourceName"": ""Infosecurity Magazine"", ""errorOccurredAt"": ""2025-08-18T13:57:51.877Z""}"
2025-08-18 13:57:49.43,Both HTTP and Puppeteer failed for: https://isc.sans.edu/diaryarchive.html,"{""name"": ""Error"", ""step"": ""global-job-source-processing"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://isc.sans.edu/diaryarchive.html\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141702:26)\n    at async ThreatTrackerScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:143004:16)\n    at async scrapeSource2 (/app/backend/dist/index.js:143235:28)\n    at async runGlobalScrapeJob2 (/app/backend/dist/index.js:143396:29)"", ""jobType"": ""global-job-source-processing"", ""operation"": ""threat-tracker-global-scrape-source"", ""sourceName"": ""SANS Internet Storm Center"", ""globalJobRunning"": true}"
2025-08-18 13:57:49.424,Both HTTP and Puppeteer failed for: https://isc.sans.edu/diaryarchive.html,"{""name"": ""Error"", ""step"": ""source-scraping-background-job"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://isc.sans.edu/diaryarchive.html\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at process.processTicksAndRejections (node:internal/process/task_queues:95:5)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141702:26)\n    at async ThreatTrackerScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:143004:16)\n    at async scrapeSource2 (/app/backend/dist/index.js:143235:28)\n    at async runGlobalScrapeJob2 (/app/backend/dist/index.js:143396:29)"", ""jobType"": ""source-scraping"", ""operation"": ""threat-tracker-source-processing"", ""sourceName"": ""SANS Internet Storm Center"", ""errorOccurredAt"": ""2025-08-18T13:57:49.424Z""}"
2025-08-18 13:57:47.13,Both HTTP and Puppeteer failed for: https://hackread.com/,"{""name"": ""Error"", ""step"": ""global-job-source-processing"", ""stack"": ""Error: Both HTTP and Puppeteer failed for: https://hackread.com/\n    at getContent (/app/backend/dist/index.js:108023:11)\n    at async StreamlinedUnifiedScraper.scrapeSourceUrl (/app/backend/dist/index.js:141702:26)\n    at async ThreatTrackerScrapingService.scrapeSourceUrl (/app/backend/dist/index.js:143004:16)\n    at async scrapeSource2 (/app/backend/dist/index.js:143235:28)\n    at async runGlobalScrapeJob2 (/app/backend/dist/index.js:143396:29)"", ""jobType"": ""global-job-source-processing"", ""operation"": ""threat-tracker-global-scrape-source"", ""sourceName"": ""Hack Read"", ""globalJobRunning"": true}"
